true_diff,f_ship,f_ship_matched,b_ship,obs_diff,p
-0.010209121637092889,False,False,False,0.0030000000000000027,0.7496628604927678
-0.0155599518235756,False,False,False,-0.0165,0.08571500331811016
-0.0005925749204479603,False,False,False,-0.008999999999999994,0.33733849441669117
-0.014530491429241541,False,False,False,-0.020000000000000004,0.025961050967886555
0.005304238029357413,False,False,False,0.019000000000000003,0.05048194894268911
-0.013467478964376922,False,False,False,-0.0155,0.09030088215443878
0.002878029171314542,False,False,False,0.0,1.0
-0.011370020213865862,False,False,False,-0.006500000000000006,0.4709356736486643
0.007788087425123951,False,False,False,-0.0024999999999999883,0.7937057917990024
0.00938605056941617,False,False,False,0.010499999999999995,0.27620609806793306
-0.00027794776674351873,False,False,False,-0.0015000000000000013,0.8779168847411185
-0.00526124492912609,False,False,False,-0.007499999999999993,0.43274413994041117
0.007121305527490804,False,False,False,0.0175,0.08192578487473591
-0.010006050630930565,False,False,False,-0.0015000000000000013,0.8633020377600807
-0.011259029848280803,False,False,False,-0.027499999999999997,0.002916766896144287
0.006025429698219881,False,False,False,0.0005000000000000004,0.9593303945469106
0.003917061059930161,True,True,False,0.02099999999999999,0.03451445999042674
-0.007637455065511183,False,False,False,0.0010000000000000009,0.9135037993236381
-0.0017496859728905613,False,False,False,-0.0165,0.07824112441987352
0.020618687734278374,True,True,True,0.028999999999999998,0.0035076622297369408
0.0012741470383317438,False,False,False,0.007999999999999993,0.39907519654823753
0.006288961632426453,True,True,True,0.032,0.0008270483203220476
-0.0190313824367536,False,False,False,-0.026499999999999996,0.0019206226464309791
-0.00614847433434572,False,False,False,-0.0165,0.09307841837078343
0.00028991750207766557,True,True,True,0.027499999999999997,0.004859663508320189
0.006652386995131906,False,False,False,0.003500000000000003,0.7205767563500022
0.00997718869902661,False,False,False,0.0034999999999999892,0.7130895761653324
-0.023677809441559724,False,False,False,-0.02099999999999999,0.0146517369859528
0.004313812130408778,False,False,False,0.008999999999999994,0.33953526508870124
-0.009480472163961832,False,False,False,-0.02550000000000001,0.007125345777856461
0.0030388271489346355,False,False,False,-0.01200000000000001,0.22427972329299273
0.014405435896888455,True,True,True,0.0295,0.0026242062383555163
0.005220863343525832,False,False,False,-0.017,0.07441462858187929
-0.005863383392663244,False,False,False,-0.010999999999999996,0.2430792356489797
-0.0003807218331987011,False,False,False,0.00449999999999999,0.6356313780137054
0.015375042735728345,False,False,False,0.012499999999999997,0.20871703948537101
-0.0022512276321430655,False,False,False,-0.0155,0.09653107236760534
-0.01395059645006364,False,False,False,-0.023999999999999994,0.009304520674352694
-0.0026159118338040456,False,False,False,0.013499999999999998,0.14587894872233984
0.00663358200311269,False,False,False,0.011499999999999996,0.22901234732772624
-0.005549669884862328,False,False,False,0.0030000000000000027,0.7457029069936068
-0.0011347413336353664,False,False,False,0.0,1.0
-0.0018841543990975105,False,False,False,-0.013499999999999998,0.16682001380673395
0.00544259762115644,False,False,False,0.0020000000000000018,0.8319191241999686
-0.0014699175511707556,False,False,False,-0.0040000000000000036,0.6705121215292993
0.007283531171945887,False,False,False,0.016,0.09456573537781172
-0.0017455999406428113,False,False,False,-0.012999999999999998,0.16287123473726894
-0.008649268961360281,False,False,False,-0.023499999999999993,0.011166985457142458
0.014379410230255936,False,False,False,0.003500000000000003,0.7232738025640247
0.006306131661156232,False,False,False,-0.0155,0.11976711344356299
-0.01118924956073421,False,False,False,-0.006999999999999992,0.43575715800891457
-0.014251257288770176,False,False,False,-0.008999999999999994,0.3061860634082345
0.01614753947621605,False,False,False,0.016,0.09241091525057246
0.005720885234645264,False,False,False,-0.007499999999999993,0.4286816946906207
0.016380783629767783,False,False,False,0.008000000000000007,0.41503141172422175
0.007805430054919799,False,False,False,0.0020000000000000018,0.836884858133267
-0.0036243664885286147,False,False,False,-0.0015000000000000013,0.8661710893995127
-0.015215714691421923,False,False,False,-0.010999999999999996,0.2544862671355138
-0.002203554394597754,False,False,False,-0.012499999999999997,0.1645363987098496
0.006391529028985582,False,False,False,0.009499999999999995,0.32861439263911907
-0.004215690081789177,False,False,False,-0.00449999999999999,0.6385828234588462
-0.02273546496699144,False,False,False,-0.023500000000000007,0.008454620832662662
-0.007023790900396143,False,False,False,0.006000000000000005,0.519531631722757
-0.0044894330675631965,False,False,False,-0.006500000000000006,0.48685562261297777
-0.011536954777158026,False,False,False,-0.013999999999999999,0.11240416896909011
-0.014630302034928683,False,False,False,-0.0155,0.0792204842841675
-0.001703061627714486,False,False,False,-0.0040000000000000036,0.67191158851717
-0.003435506961992881,False,False,False,-0.0005000000000000004,0.9572459212969779
-0.004047998552024133,False,False,False,0.012500000000000011,0.1740252788423866
-0.011560381887699518,False,False,False,-0.011999999999999997,0.20989925255295494
-0.006090866534617833,False,False,False,-0.006000000000000005,0.519531631722757
-0.015126069260324485,False,False,False,-0.013999999999999999,0.13468354855553819
-0.003999880179882208,False,False,False,-0.0040000000000000036,0.6705121215292993
0.001497787032856745,False,False,False,-0.008999999999999994,0.35116359490471205
0.007827854858604317,False,False,False,0.0,1.0
0.00223214131688958,False,False,False,0.010999999999999996,0.24519942826320362
0.019695211992347292,True,True,True,0.0325,0.0012886598498909893
0.011016322386976814,False,False,False,0.006999999999999992,0.47023859172674576
-0.01640205249178587,False,False,False,-0.01100000000000001,0.22877243930622837
0.014877722570124157,False,False,False,0.007500000000000007,0.4461732122531512
0.0151624934969616,False,False,False,0.004500000000000004,0.6546362114765507
0.003102630114380992,False,False,False,0.006000000000000005,0.5359591416925424
0.009946857057809741,False,False,False,0.0155,0.12336396352675127
0.0057321630855360906,False,False,False,-0.0024999999999999883,0.7937057917990024
0.004723365215888969,False,False,False,0.009999999999999995,0.29290996938200264
-0.005956952728465783,False,False,False,-0.0050000000000000044,0.5824890089829554
-0.013000221634936165,False,False,False,-0.010000000000000009,0.27390433465533937
0.0017843218032047262,False,False,False,-0.008000000000000007,0.41312156306929304
0.007080865998981818,False,False,False,0.0030000000000000027,0.7569659086119083
-0.0007651948601399202,False,False,False,0.0049999999999999906,0.5767592296352019
0.010132042192033007,False,False,False,-0.003500000000000003,0.7194707061217658
-0.0072245773617690395,False,False,False,0.0050000000000000044,0.5897197110271788
0.006665575164699788,False,False,False,0.015,0.12412409493630266
-0.02497721276977385,False,False,False,-0.01200000000000001,0.1892036473534644
-0.007393973249166305,False,False,False,-0.0005000000000000004,0.9569448349413529
-0.005128874714558941,False,False,False,-0.0034999999999999892,0.7154703471464585
0.009593978808284945,False,False,False,0.008999999999999994,0.3470217099769748
-0.012839438346284288,False,False,False,-0.0020000000000000018,0.8280211217031035
-0.0009102801343462432,True,True,False,0.018500000000000003,0.049361981935664184
-0.009994586682549466,False,False,False,-0.01100000000000001,0.2354908391875662
-0.001191765364228214,False,False,False,0.008999999999999994,0.345971039973358
-0.0008575815904231002,False,False,False,-0.0034999999999999892,0.7136914908817407
0.007855676185591584,False,False,False,0.010499999999999995,0.268912752028329
0.016704967606930018,False,False,False,0.017,0.09011842897128447
-0.010548302374797923,False,False,False,-0.009500000000000008,0.3038544724575104
0.004179240292357576,False,False,False,-0.008499999999999994,0.36650181562567263
-0.0028238262470329867,False,False,False,0.0020000000000000018,0.8358650045906509
-0.008819999421925795,False,False,False,-0.01150000000000001,0.21649482924693564
0.0022412241363176737,False,False,False,0.0165,0.09307841837078343
0.005150214625480303,False,False,False,0.0059999999999999915,0.526167900599847
-0.001520529556363201,False,False,False,0.013499999999999998,0.16329646115668495
0.004784524765977644,False,False,False,-0.008000000000000007,0.41312156306929304
0.01083757763127099,False,False,False,0.014499999999999999,0.10866027451612793
-0.014570121570338634,False,False,False,-0.028999999999999998,0.0018977980837014993
-0.008359996029327446,False,False,False,-0.014499999999999999,0.11131364165819443
0.0010432105927402052,False,False,False,0.0050000000000000044,0.593172212876838
-0.020755839818331574,False,False,False,-0.010499999999999995,0.24535980512263167
0.01151114416734836,False,False,False,0.0165,0.10031050100161859
0.007970136721008504,False,False,False,0.010999999999999996,0.2594718439671674
-0.011130341524553451,False,False,False,-0.012499999999999997,0.16879553430666727
-0.0017386525560392219,False,False,False,-0.007499999999999993,0.4255644424188595
-0.0028104530627505154,False,False,False,-0.0030000000000000027,0.7617370702961552
-0.003918627300906635,False,False,False,0.004500000000000004,0.6302503872586336
0.01763966801224881,True,True,True,0.025999999999999995,0.007817747162610928
0.006161166471624548,False,False,False,-0.0020000000000000018,0.8385349075675433
-0.001119851679958115,False,False,False,0.008499999999999994,0.36541182435528785
0.0026545297196517966,False,False,False,0.0049999999999999906,0.5989718084282847
0.003876779093220715,False,False,False,0.0059999999999999915,0.528912682094608
-0.019828521027932804,False,False,False,-0.02700000000000001,0.002323867664597907
-0.015015105625086745,False,False,False,-0.017,0.06288604753531465
-0.005586710852626607,False,False,False,0.006000000000000005,0.5205002066011168
0.007891537330770453,False,False,False,0.01100000000000001,0.26720213809103976
-0.015324433854627846,False,False,False,-0.018500000000000003,0.04270431551326076
-0.0049507926390750445,False,False,False,0.0050000000000000044,0.5843390648816367
0.0029408890947047045,False,False,False,-0.004500000000000004,0.647609088922406
-0.009630718883273763,False,False,False,-0.009000000000000008,0.3259474157554284
0.002334020542590644,False,False,False,0.010000000000000009,0.31023744751507176
-0.016040988538196913,False,False,False,-0.022500000000000006,0.012797900689910987
-0.0014659446818238201,False,False,False,0.007499999999999993,0.42764942886310087
-0.016490475866914427,False,False,False,-0.0155,0.09498142563671141
0.010038768856865757,False,False,False,0.009999999999999995,0.2992062686645913
0.017808525649545694,True,True,True,0.02149999999999999,0.03125797174397778
-0.008365588883964516,False,False,False,-0.0155,0.10646252917468121
-0.006372282854291262,False,False,False,-0.003500000000000003,0.7093801534434485
0.005733594470579329,False,False,False,0.01050000000000001,0.2900334217442494
-0.008442417473029684,False,False,False,-0.005500000000000005,0.5497542035528848
-0.00196903277125174,False,False,False,0.007500000000000007,0.420229396224187
0.007073295917241412,False,False,False,0.015,0.11704385080645958
-0.015111353419357182,False,False,False,-0.015,0.11061841186216011
-0.009454061348567135,False,False,False,-0.023999999999999994,0.008480463433215655
0.01085971917021142,True,True,True,0.022999999999999993,0.01984931550321081
0.012789942234236793,False,False,False,0.011999999999999997,0.2297750196186007
-0.005933508561489042,False,False,False,0.0,1.0
0.01554245259711754,False,False,False,0.006500000000000006,0.509102635879406
0.0009652688207136694,False,False,False,-0.011999999999999997,0.2028601020427463
0.011864673417084913,False,False,False,0.009000000000000008,0.35620796895368767
-0.006352227426840372,False,False,False,0.003500000000000003,0.7100103332628797
-0.0033361102143225304,False,False,False,-0.0010000000000000009,0.9145156098646383
-0.0003055137965366417,False,False,False,-0.007999999999999993,0.4021890172029209
-0.0007157733494669075,False,False,False,0.013999999999999999,0.13824965498079433
0.013536470838389198,False,False,False,0.011999999999999997,0.23246975961661032
-0.012571380090762538,False,False,False,-0.017,0.057103648770471506
0.004659279122959122,False,False,False,-0.010499999999999995,0.26462481138133487
0.0009617073081103617,False,False,False,0.0,1.0
-0.018810166958303856,False,False,False,-0.013999999999999999,0.1265033674009339
0.014713877578086034,False,False,False,0.014499999999999999,0.14713420187223547
0.026415018723904792,False,False,False,0.009999999999999995,0.32338892761331817
0.004106335179719024,False,False,False,-0.0059999999999999915,0.5298148899262008
0.014690062945358613,True,True,True,0.025499999999999995,0.010332869287964003
0.007175208350084092,False,False,False,0.0010000000000000009,0.9176665738200531
0.029687116744232328,True,True,True,0.03299999999999999,0.0019156565443227583
-0.015495643808802743,False,False,False,-0.021500000000000005,0.01793947501229336
-0.01070863720779135,False,False,False,-0.0005000000000000004,0.9568427978396384
0.015680199518884285,True,True,False,0.020000000000000004,0.04700604894048473
0.007053713845481772,False,False,False,-0.0020000000000000018,0.8375521896657961
0.01512064742849721,True,True,True,0.031,0.001729871189491578
0.005193293846016715,False,False,False,-0.008000000000000007,0.3871330765733356
0.0030625574371473565,False,False,False,0.001999999999999988,0.8348217992638057
-0.0063206832700662555,False,False,False,-0.01200000000000001,0.19028179476123297
0.011944871628792368,False,False,False,-0.0015000000000000013,0.8769027797379989
0.002599829156832497,False,False,False,-0.003500000000000003,0.7087450595212621
-0.006873596472028873,False,False,False,-0.0155,0.09730382783143901
-0.006711282908366631,False,False,False,0.004500000000000004,0.6278553507802935
-0.004053022842713874,False,False,False,-0.010999999999999996,0.2514360831063249
-0.005906983848932118,False,False,False,0.008999999999999994,0.35319877676711364
0.002427692225887449,False,False,False,0.0049999999999999906,0.6005749777873493
0.02102752596074762,False,False,False,0.013999999999999999,0.15459598938821903
0.002550577169692267,False,False,False,0.0175,0.07014849575568421
0.012724008175212478,False,False,False,0.009499999999999995,0.3495200914566824
-0.014723098460382274,False,False,False,0.006500000000000006,0.48380798674228953
-0.004129506564137938,False,False,False,-0.024000000000000007,0.01271946377507602
0.00022590809430987548,False,False,False,0.0010000000000000009,0.9190127367311616
-0.00565317157606064,False,False,False,-0.01050000000000001,0.2569014857837305
0.012055284896270462,False,False,False,-0.007000000000000006,0.4792757998864231
-0.011268463173803504,False,False,False,-0.0155,0.08478562699415418
0.00783484353039012,True,True,False,0.019500000000000003,0.04226588804143916
-0.008733445690539665,False,False,False,0.010499999999999995,0.2477176382284736
-0.004902094350716821,True,True,False,0.019500000000000003,0.038732833789994175
-0.0001231907519362898,False,False,False,-0.0040000000000000036,0.6900625403605001
0.0065074683643572655,False,False,False,-0.007500000000000007,0.44151227628924516
0.004195565669286502,True,True,True,0.025499999999999995,0.009448028625152254
0.019832437513108824,False,False,False,0.012999999999999998,0.19325269855945348
0.003866884996398251,False,False,False,-0.011499999999999996,0.2217956504349583
0.0036107944410337053,False,False,False,0.011499999999999996,0.2389241097216377
0.00039574996018417694,False,False,False,-0.005500000000000005,0.5428516934290958
-0.012426695527624715,False,False,False,-0.017,0.06417115663444892
0.004210330641397495,False,False,False,0.012499999999999997,0.1861568340285148
-0.005368599155064765,False,False,False,-0.018500000000000003,0.04987747236119482
0.012572238545593861,False,False,False,-0.0059999999999999915,0.5342335664292999
0.005295838981250206,False,False,False,0.006999999999999992,0.4645298984523565
-0.0072897616120251385,False,False,False,-0.034,0.0002713114638812284
-0.006488892251242612,False,False,False,-0.0020000000000000018,0.8250941085686814
0.009357356455595213,False,False,False,0.006000000000000005,0.5497363193523787
-0.00021281787318639194,False,False,False,0.0,1.0
-0.016711837693149583,False,False,False,-0.012499999999999997,0.1698498258773503
0.003272333111403212,False,False,False,-0.0014999999999999875,0.8753229498590684
-0.011899015672555541,False,False,False,-0.012500000000000011,0.1740252788423866
0.017096683023138836,True,True,True,0.024499999999999994,0.011931496651637863
0.004969517147621509,False,False,False,-0.001999999999999988,0.8337543890232703
0.012395031734158696,False,False,False,0.010999999999999996,0.2564950547447443
0.0026902411806007708,False,False,False,-0.0020000000000000018,0.8280211217031035
0.003208097967798207,True,True,False,0.020500000000000004,0.032757664090814445
0.0034526102127906823,False,False,False,-0.00399999999999999,0.6732899796599965
-0.015217132518645836,False,False,False,-0.017999999999999988,0.05111734228588539
-0.011634126903397218,False,False,False,-0.0155,0.07842202509252977
-0.002109837865757292,False,False,False,-0.008999999999999994,0.33953526508870124
0.011629748968456767,True,True,True,0.02500000000000001,0.009602653739722912
0.008037313112703125,False,False,False,0.014499999999999999,0.1375700074228022
-0.0033849989788133474,False,False,False,-0.0025000000000000022,0.7867143360626924
0.0034677859067336475,False,False,False,-0.0015000000000000013,0.873384504811358
-0.006193639960749252,False,False,False,-0.013499999999999998,0.150572132010294
0.007827614640775398,False,False,False,-0.0059999999999999915,0.554984815808691
-0.011156316260652421,False,False,False,-0.01100000000000001,0.22877243930622837
0.012571998784584999,False,False,False,0.009499999999999995,0.34313438367641524
-0.013614946692978993,False,False,False,-0.019000000000000003,0.0447236721600222
0.0016465739840378591,False,False,False,0.0030000000000000027,0.7657513585935112
0.00589432678365384,False,False,False,0.0025000000000000022,0.7954365489244298
0.007175013311246842,False,False,False,0.012999999999999998,0.17342143194000104
0.00941596440793052,False,False,False,0.004500000000000004,0.6449195747624459
0.002953527438623516,False,False,False,-0.0005000000000000004,0.9586470155732628
0.013970050851267736,True,True,True,0.034,0.0007338297140592848
-0.006102537804662529,False,False,False,0.003500000000000003,0.7068096802358816
-0.001750175634195815,False,False,False,0.013999999999999999,0.13107448075849776
-0.007395345476613732,False,False,False,-0.017,0.05967269153104853
